ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:33.803306', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.444803', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.448996', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.455548', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.467544', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.471580', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.477295', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.482568', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.487084', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.492367', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.496893', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.500909', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.504910', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.510869', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.515393', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.520187', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.525723', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.532636', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.538267', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.545285', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.550091', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.554630', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.561200', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.567709', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.575113', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.585398', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.592624', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.598675', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.604153', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.610716', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.614717', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.618645', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.623775', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.629944', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.634461', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.639359', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.645612', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.649149', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.655477', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.661043', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.665042', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.668328', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.680128', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.686129', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.695466', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.701787', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.709889', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.714902', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.728256', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.736509', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.763138', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.770719', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '55', 'protocol_type': np.int64(1), 'src_bytes': 55, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.790184', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '255', 'protocol_type': np.int64(1), 'src_bytes': 255, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.798717', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.810560', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '1514', 'protocol_type': np.int64(1), 'src_bytes': 1514, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.819422', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.827475', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.834725', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57757', 'protocol': 'TCP', 'packet_length': '125', 'protocol_type': np.int64(1), 'src_bytes': 125, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.849770', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.859649', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.868588', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57758', 'protocol': 'TCP', 'packet_length': '235', 'protocol_type': np.int64(1), 'src_bytes': 235, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.894231', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57758', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.900767', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.908335', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '1514', 'protocol_type': np.int64(1), 'src_bytes': 1514, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.914345', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57760', 'protocol': 'TCP', 'packet_length': '126', 'protocol_type': np.int64(1), 'src_bytes': 126, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.919868', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57760', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.926885', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57756', 'protocol': 'TCP', 'packet_length': '1514', 'protocol_type': np.int64(1), 'src_bytes': 1514, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.935200', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57756', 'protocol': 'TCP', 'packet_length': '1482', 'protocol_type': np.int64(1), 'src_bytes': 1482, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.943772', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57756', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.948630', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57759', 'protocol': 'TCP', 'packet_length': '1404', 'protocol_type': np.int64(1), 'src_bytes': 1404, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.953691', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57759', 'protocol': 'TCP', 'packet_length': '1514', 'protocol_type': np.int64(1), 'src_bytes': 1514, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.962275', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57759', 'protocol': 'TCP', 'packet_length': '128', 'protocol_type': np.int64(1), 'src_bytes': 128, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.967277', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57759', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:34.975585', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.001105', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.009158', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1366', 'protocol_type': np.int64(1), 'src_bytes': 1366, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.020726', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57755', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1271', 'protocol_type': np.int64(1), 'src_bytes': 1271, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.033977', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.038505', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.044525', 'src_ip': '13.107.137.11', 'dst_ip': '192.168.43.11', 'src_port': '443', 'dst_port': '57755', 'protocol': 'TCP', 'packet_length': '54', 'protocol_type': np.int64(1), 'src_bytes': 54, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.050065', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57758', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.058147', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57758', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1366', 'protocol_type': np.int64(1), 'src_bytes': 1366, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.062157', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57758', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1304', 'protocol_type': np.int64(1), 'src_bytes': 1304, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.065668', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1424', 'protocol_type': np.int64(1), 'src_bytes': 1424, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.070705', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1366', 'protocol_type': np.int64(1), 'src_bytes': 1366, 'dst_bytes': 0} | Predicted label: 11
ALERT: Suspicious activity detected: {'timestamp': '2025-12-28T08:49:35.077226', 'src_ip': '192.168.43.11', 'dst_ip': '13.107.137.11', 'src_port': '57757', 'dst_port': '443', 'protocol': 'TCP', 'packet_length': '1266', 'protocol_type': np.int64(1), 'src_bytes': 1266, 'dst_bytes': 0} | Predicted label: 11
